Longitude,Latitude,EVI,LST,precipitation,Zona_Cluster,cluster
97.4136064,5.15574539,0.3024,26.01,7.083216,4,1
97.41569841,5.15574539,0.297706,26.01,7.083216,4,1
97.41779043,5.15574539,0.282822,26.01,7.083216,4,1
97.28567437,5.153661839,0.302646,22.57,6.3384004,5,0
97.28776638,5.153661839,0.343088,22.57,6.3384004,5,0
97.28985839,5.153661839,0.377932,22.57,6.3384004,5,0
97.2919504,5.153661839,0.332372,22.57,6.3384004,5,0
97.31077847,5.153661839,0.087818,23.11,6.5872536,4,0
97.31287047,5.153661839,0.125092,23.11,6.5872536,4,0
97.31496248,5.153661839,0.187828,23.11,6.5872536,4,0
97.31705449,5.153661839,0.229116,23.11,6.5872536,4,0
97.3191465,5.153661839,0.196522,23.11,6.5872536,4,0
97.3212385,5.153661839,0.149028,23.11,6.5872536,4,0
97.32333051,5.153661839,0.146616,23.11,6.5872536,4,0
97.32542252,5.153661839,0.133836,23.11,6.5872536,4,0
97.34425059,5.153661839,0.273172,25.57,6.5872536,4,1
97.34634259,5.153661839,0.397136,25.57,6.5872536,5,1
97.3484346,5.153661839,0.43567,25.57,6.5872536,5,1
97.35052661,5.153661839,0.4409,25.57,6.5872536,5,1
97.35261862,5.153661839,0.471546,25.53,6.5872536,5,1
97.35471062,5.153661839,0.464494,25.53,6.5872536,5,1
97.35680263,5.153661839,0.394852,25.53,6.5872536,5,1
97.35889464,5.153661839,0.378816,25.53,6.5872536,5,1
97.36098665,5.153661839,0.37893,25.47,6.5872536,5,1
97.36307865,5.153661839,0.372004,25.47,6.5872536,5,1
97.36517066,5.153661839,0.390682,25.47,6.5872536,5,1
97.36726267,5.153661839,0.43372,25.47,6.5872536,5,1
97.36935468,5.153661839,0.484156,25.75,6.5872536,5,1
97.37144668,5.153661839,0.455796,25.75,6.5872536,5,1
97.37353869,5.153661839,0.424106,25.75,6.5872536,5,1
97.3756307,5.153661839,0.458254,25.75,6.5872536,5,1
97.37772271,5.153661839,0.472838,26.09,6.5872536,5,1
97.37981472,5.153661839,0.449528,26.09,6.5872536,5,1
97.38190672,5.153661839,0.43962,26.09,6.5872536,5,1
97.38399873,5.153661839,0.417908,26.09,6.5872536,5,1
97.38609074,5.153661839,0.419114,26.15,6.5872536,5,1
97.38818275,5.153661839,0.450628,26.15,6.5872536,5,1
97.39027475,5.153661839,0.491484,26.15,6.5872536,5,1
97.39236676,5.153661839,0.465492,26.15,6.5872536,5,1
97.39445877,5.153661839,0.406066,26.11,6.5872536,5,1
97.39655078,5.153661839,0.336004,26.11,6.5872536,5,1
97.39864278,5.153661839,0.316818,26.11,6.5872536,5,1
97.40073479,5.153661839,0.320762,26.11,7.083216,5,1
97.4028268,5.153661839,0.31193,26.09,7.083216,4,1
97.40491881,5.153661839,0.315056,26.09,7.083216,5,1
97.40701081,5.153661839,0.314392,26.09,7.083216,4,1
97.40910282,5.153661839,0.295554,26.09,7.083216,4,1
97.41119483,5.153661839,0.297374,26.01,7.083216,4,1
97.41328684,5.153661839,0.30357,26.01,7.083216,4,1
97.41537884,5.153661839,0.302764,26.01,7.083216,4,1
97.41747085,5.153661839,0.296348,26.01,7.083216,4,1
97.31045937,5.151578289,0.10337,22.95,6.5872536,4,0
97.31255137,5.151578289,0.101462,22.95,6.5872536,4,0
97.31464337,5.151578289,0.111396,22.95,6.5872536,4,0
97.31673537,5.151578289,0.11775,22.95,6.5872536,4,0
97.31882737,5.151578289,0.13124,22.97,6.5872536,4,0
97.32091937,5.151578289,0.118268,22.97,6.5872536,4,0
97.32301137,5.151578289,0.122496,22.97,6.5872536,4,0
97.32510338,5.151578289,0.136224,22.97,6.5872536,4,0
97.35229938,5.151578289,0.435146,25.71,6.5872536,5,1
97.35439139,5.151578289,0.46264,25.71,6.5872536,5,1
97.35648339,5.151578289,0.44287,25.71,6.5872536,5,1
97.35857539,5.151578289,0.406478,25.71,6.5872536,5,1
97.36066739,5.151578289,0.416452,25.71,6.5872536,5,1
97.36275939,5.151578289,0.461072,25.71,6.5872536,5,1
97.36485139,5.151578289,0.493048,25.71,6.5872536,5,1
97.36694339,5.151578289,0.505228,25.71,6.5872536,5,1
97.36903539,5.151578289,0.485308,25.93,6.5872536,5,1
97.37112739,5.151578289,0.43442,25.93,6.5872536,5,1
97.37321939,5.151578289,0.394742,25.93,6.5872536,5,1
97.37531139,5.151578289,0.41556,25.93,6.5872536,5,1
97.37740339,5.151578289,0.440352,26.23,6.5872536,5,1
97.37949539,5.151578289,0.440554,26.23,6.5872536,5,1
97.38158739,5.151578289,0.459046,26.23,6.5872536,5,1
97.3836794,5.151578289,0.457238,26.23,6.5872536,5,1
97.3857714,5.151578289,0.427876,26.35,6.5872536,5,1
97.3878634,5.151578289,0.431182,26.35,6.5872536,5,1
97.3899554,5.151578289,0.469482,26.35,6.5872536,5,1
97.3920474,5.151578289,0.4405,26.35,6.5872536,5,1
97.3941394,5.151578289,0.391012,26.35,6.5872536,5,1
97.3962314,5.151578289,0.331478,26.35,6.5872536,5,1
97.3983234,5.151578289,0.317236,26.35,6.5872536,5,1
97.4004154,5.151578289,0.322792,26.35,7.083216,5,1
97.4025074,5.151578289,0.314562,26.33,7.083216,4,1
97.4045994,5.151578289,0.30959,26.33,7.083216,4,1
97.4066914,5.151578289,0.300734,26.33,7.083216,4,1
97.4087834,5.151578289,0.294516,26.33,7.083216,4,1
97.4108754,5.151578289,0.298066,26.39,7.083216,4,1
97.41296741,5.151578289,0.303642,26.39,7.083216,4,1
97.41505941,5.151578289,0.30611,26.39,7.083216,4,1
97.41715141,5.151578289,0.300376,26.39,7.083216,4,1
97.31014041,5.149494739,0.106428,22.95,6.5872536,4,0
97.3122324,5.149494739,0.09593,22.95,6.5872536,4,0
97.31432439,5.149494739,0.082306,22.95,6.5872536,4,0
97.31641639,5.149494739,0.08562,22.95,6.5872536,4,0
97.31850838,5.149494739,0.131494,22.97,6.5872536,4,0
97.32060037,5.149494739,0.179646,22.97,6.5872536,4,0
97.32269237,5.149494739,0.156364,22.97,6.5872536,4,0
97.32478436,5.149494739,0.140284,22.97,6.5872536,4,0
97.35198028,5.149494739,0.371118,25.71,6.5872536,5,1
97.35407228,5.149494739,0.39651,25.71,6.5872536,5,1
97.35616427,5.149494739,0.42796,25.71,6.5872536,5,1
97.35825626,5.149494739,0.455922,25.71,6.5872536,5,1
97.36034826,5.149494739,0.485246,25.71,6.5872536,5,1
97.36244025,5.149494739,0.513718,25.71,6.5872536,5,1
97.36453225,5.149494739,0.531844,25.71,6.5872536,5,1
97.36662424,5.149494739,0.511208,25.71,6.5872536,5,1
97.36871623,5.149494739,0.462436,25.93,6.5872536,5,1
97.37080823,5.149494739,0.424752,25.93,6.5872536,5,1
97.37290022,5.149494739,0.43738,25.93,6.5872536,5,1
97.37499222,5.149494739,0.472132,25.93,6.5872536,5,1
97.37708421,5.149494739,0.484486,26.23,6.5872536,5,1
97.3791762,5.149494739,0.454326,26.23,6.5872536,5,1
97.3812682,5.149494739,0.453494,26.23,6.5872536,5,1
97.38336019,5.149494739,0.440842,26.23,6.5872536,5,1
97.38545218,5.149494739,0.420218,26.35,6.5872536,5,1
97.38754418,5.149494739,0.43398,26.35,6.5872536,5,1
97.38963617,5.149494739,0.433034,26.35,6.5872536,5,1
97.39172817,5.149494739,0.398888,26.35,6.5872536,5,1
97.39382016,5.149494739,0.330996,26.35,6.5872536,5,1
97.39591215,5.149494739,0.315454,26.35,6.5872536,5,1
97.39800415,5.149494739,0.31901,26.35,6.5872536,5,1
97.40009614,5.149494739,0.32306,26.35,7.083216,5,1
97.40218814,5.149494739,0.31754,26.33,7.083216,4,1
97.40428013,5.149494739,0.304836,26.33,7.083216,4,1
97.40637212,5.149494739,0.299766,26.33,7.083216,4,1
97.40846412,5.149494739,0.294076,26.33,7.083216,4,1
97.41055611,5.149494739,0.301246,26.39,7.083216,4,1
97.4126481,5.149494739,0.317322,26.39,7.083216,4,1
97.4147401,5.149494739,0.312946,26.39,7.083216,4,1
97.41683209,5.149494739,0.307902,26.39,7.083216,4,1
97.30982157,5.147411188,0.100674,22.95,6.5872536,4,0
97.31191356,5.147411188,0.082118,22.95,6.5872536,4,0
97.31400555,5.147411188,0.079842,22.95,6.5872536,4,0
97.31609753,5.147411188,0.088032,22.95,6.5872536,4,0
97.31818952,5.147411188,0.107718,22.97,6.5872536,4,0
97.32028151,5.147411188,0.162808,22.97,6.5872536,4,0
97.32237349,5.147411188,0.171,22.97,6.5872536,4,0
97.32446548,5.147411188,0.141826,22.97,6.5872536,4,0
97.35166131,5.147411188,0.383178,25.71,6.5872536,5,1
97.3537533,5.147411188,0.396568,25.71,6.5872536,5,1
97.35584529,5.147411188,0.443312,25.71,6.5872536,5,1
97.35793727,5.147411188,0.475758,25.71,6.5872536,5,1
97.36002926,5.147411188,0.454514,25.71,6.5872536,5,1
97.36212125,5.147411188,0.490948,25.71,6.5872536,5,1
97.36421323,5.147411188,0.540582,25.71,6.5872536,5,1
97.36630522,5.147411188,0.529454,25.71,6.5872536,5,1
97.36839721,5.147411188,0.48787,25.93,6.5872536,5,1
97.3704892,5.147411188,0.466308,25.93,6.5872536,5,1
97.37258118,5.147411188,0.513632,25.93,6.5872536,5,1
97.37467317,5.147411188,0.5398,25.93,6.5872536,5,1
97.37676516,5.147411188,0.49293,26.23,6.5872536,5,1
97.37885714,5.147411188,0.446556,26.23,6.5872536,5,1
97.38094913,5.147411188,0.43132,26.23,6.5872536,5,1
97.38304112,5.147411188,0.415664,26.23,6.5872536,5,1
97.3851331,5.147411188,0.416858,26.35,6.5872536,5,1
97.38722509,5.147411188,0.425666,26.35,6.5872536,5,1
97.38931708,5.147411188,0.41845,26.35,6.5872536,5,1
97.39140907,5.147411188,0.389402,26.35,6.5872536,5,1
97.39350105,5.147411188,0.33432,26.35,6.5872536,5,1
97.39559304,5.147411188,0.318568,26.35,6.5872536,5,1
97.39768503,5.147411188,0.3217,26.35,6.5872536,5,1
97.39977701,5.147411188,0.321288,26.35,6.5872536,5,1
97.401869,5.147411188,0.318224,26.33,7.083216,4,1
97.40396099,5.147411188,0.335382,26.33,7.083216,5,1
97.40605297,5.147411188,0.33137,26.33,7.083216,5,1
97.40814496,5.147411188,0.338152,26.33,7.083216,5,1
97.41023695,5.147411188,0.355972,26.39,7.083216,5,1
97.41232894,5.147411188,0.349146,26.39,7.083216,5,1
97.41442092,5.147411188,0.354342,26.39,7.083216,5,1
97.41651291,5.147411188,0.347862,26.39,7.083216,5,1
97.30950287,5.145327638,0.095806,22.95,6.5872536,4,0
97.31159485,5.145327638,0.08022,22.95,6.5872536,4,0
97.31368683,5.145327638,0.114674,22.95,6.5872536,4,0
97.31577881,5.145327638,0.147762,22.95,6.5872536,4,0
97.31787079,5.145327638,0.136872,22.97,6.5872536,4,0
97.31996277,5.145327638,0.136232,22.97,6.5872536,4,0
97.32205475,5.145327638,0.1535,22.97,6.5872536,4,0
97.32414673,5.145327638,0.137076,22.97,6.5872536,4,0
97.35134247,5.145327638,0.358636,25.71,6.5872536,5,1
97.35343445,5.145327638,0.351128,25.71,6.5872536,5,1
97.35552643,5.145327638,0.40916,25.71,6.5872536,5,1
97.35761841,5.145327638,0.45813,25.71,6.5872536,5,1
97.35971039,5.145327638,0.458056,25.71,6.5872536,5,1
97.36180237,5.145327638,0.48264,25.71,6.5872536,5,1
97.36389435,5.145327638,0.539502,25.71,6.5872536,5,1
97.36598633,5.145327638,0.545478,25.71,6.5872536,5,1
97.36807831,5.145327638,0.54003,25.93,6.5872536,5,1
97.37017029,5.145327638,0.510322,25.93,6.5872536,5,1
97.37226227,5.145327638,0.52248,25.93,6.5872536,5,1
97.37435425,5.145327638,0.53097,25.93,6.5872536,5,1
97.37644623,5.145327638,0.486326,26.23,6.5872536,5,1
97.37853821,5.145327638,0.448136,26.23,6.5872536,5,1
97.38063019,5.145327638,0.432556,26.23,6.5872536,5,1
97.38272217,5.145327638,0.393492,26.23,6.5872536,5,1
97.38481415,5.145327638,0.369158,26.35,6.5872536,5,1
97.38690614,5.145327638,0.362704,26.35,6.5872536,5,1
97.38899812,5.145327638,0.353772,26.35,6.5872536,5,1
97.3910901,5.145327638,0.34493,26.35,6.5872536,5,1
97.39318208,5.145327638,0.33637,26.35,6.5872536,5,1
97.39527406,5.145327638,0.356068,26.35,6.5872536,5,1
97.39736604,5.145327638,0.37151,26.35,6.5872536,5,1
97.39945802,5.145327638,0.366452,26.35,6.5872536,5,1
97.40155,5.145327638,0.383898,26.33,7.083216,5,1
97.40364198,5.145327638,0.400718,26.33,7.083216,5,1
97.40573396,5.145327638,0.408442,26.33,7.083216,5,1
97.40782594,5.145327638,0.384756,26.33,7.083216,5,1
97.40991792,5.145327638,0.362074,26.39,7.083216,5,1
97.4120099,5.145327638,0.33317,26.39,7.083216,5,1
97.41410188,5.145327638,0.330358,26.39,7.083216,5,1
97.41619386,5.145327638,0.330258,26.39,7.083216,5,1
97.34265587,5.143244087,0.265294,24.63,6.5872536,4,0
97.34474784,5.143244087,0.28233,24.63,6.5872536,5,0
97.34683982,5.143244087,0.324728,24.63,6.5872536,5,0
97.34893179,5.143244087,0.36999,24.63,6.5872536,5,1
97.35102376,5.143244087,0.356916,24.69,6.5872536,5,1
97.35311574,5.143244087,0.363092,24.69,6.5872536,5,1
97.35520771,5.143244087,0.367494,24.69,6.5872536,5,1
97.35729968,5.143244087,0.389306,24.69,6.5872536,5,1
97.35939166,5.143244087,0.398946,24.81,6.5872536,5,1
97.36148363,5.143244087,0.435096,24.81,6.5872536,5,1
97.3635756,5.143244087,0.50553,24.81,6.5872536,5,1
97.36566758,5.143244087,0.530904,24.81,6.5872536,5,1
97.36775955,5.143244087,0.529594,25.45,6.5872536,5,1
97.36985152,5.143244087,0.516896,25.45,6.5872536,5,1
97.3719435,5.143244087,0.549656,25.45,6.5872536,5,1
97.37403547,5.143244087,0.542508,25.45,6.5872536,5,1
97.37612744,5.143244087,0.505324,26.11,6.5872536,5,1
97.37821942,5.143244087,0.486056,26.11,6.5872536,5,1
97.38031139,5.143244087,0.492924,26.11,6.5872536,5,1
97.38240336,5.143244087,0.452278,26.11,6.5872536,5,1
97.38449534,5.143244087,0.405764,26.33,6.5872536,5,1
97.38658731,5.143244087,0.38824,26.33,6.5872536,5,1
97.38867928,5.143244087,0.381592,26.33,6.5872536,5,1
97.39077126,5.143244087,0.403688,26.33,6.5872536,5,1
97.39286323,5.143244087,0.408294,26.33,6.5872536,5,1
97.3949552,5.143244087,0.41251,26.33,6.5872536,5,1
97.39704718,5.143244087,0.417714,26.33,6.5872536,5,1
97.39913915,5.143244087,0.408548,26.33,6.5872536,5,1
97.40123112,5.143244087,0.39973,26.33,7.083216,5,1
97.4033231,5.143244087,0.368936,26.33,7.083216,5,1
97.40541507,5.143244087,0.362866,26.33,7.083216,5,1
97.40750704,5.143244087,0.324082,26.33,7.083216,5,1
97.40959902,5.143244087,0.300558,26.37,7.083216,4,1
97.41169099,5.143244087,0.287158,26.37,7.083216,4,1
97.41378296,5.143244087,0.29883,26.37,7.083216,4,1
97.41587494,5.143244087,0.301668,26.37,7.083216,4,1
97.41796691,5.143244087,0.3104,26.39,7.083216,4,1
97.42005888,5.143244087,0.332006,26.39,7.083216,5,1
97.42215086,5.143244087,0.345996,26.39,7.083216,5,1
97.42424283,5.143244087,0.379568,26.39,7.083216,5,1
97.34233732,5.141160537,0.226472,24.63,6.5872536,4,0
97.34442929,5.141160537,0.27177,24.63,6.5872536,4,0
97.34652125,5.141160537,0.28956,24.63,6.5872536,5,0
97.34861322,5.141160537,0.321082,24.63,6.5872536,5,0
97.35070519,5.141160537,0.32969,24.69,6.5872536,5,0
97.35279715,5.141160537,0.335402,24.69,6.5872536,5,1
97.35488912,5.141160537,0.318686,24.69,6.5872536,5,0
97.35698108,5.141160537,0.298626,24.69,6.5872536,5,0
97.35907305,5.141160537,0.303684,24.81,6.5872536,5,0
97.36116502,5.141160537,0.364534,24.81,6.5872536,5,1
97.36325698,5.141160537,0.448448,24.81,6.5872536,5,1
97.36534895,5.141160537,0.504996,24.81,6.5872536,5,1
97.36744092,5.141160537,0.502458,25.45,6.5872536,5,1
97.36953288,5.141160537,0.494422,25.45,6.5872536,5,1
97.37162485,5.141160537,0.510694,25.45,6.5872536,5,1
97.37371682,5.141160537,0.532086,25.45,6.5872536,5,1
97.37580878,5.141160537,0.509678,26.11,6.5872536,5,1
97.37790075,5.141160537,0.47591,26.11,6.5872536,5,1
97.37999272,5.141160537,0.458118,26.11,6.5872536,5,1
97.38208468,5.141160537,0.466898,26.11,6.5872536,5,1
97.38417665,5.141160537,0.43245,26.33,6.5872536,5,1
97.38626862,5.141160537,0.4194,26.33,6.5872536,5,1
97.38836058,5.141160537,0.453944,26.33,6.5872536,5,1
97.39045255,5.141160537,0.481808,26.33,6.5872536,5,1
97.39254451,5.141160537,0.475772,26.33,6.5872536,5,1
97.39463648,5.141160537,0.432168,26.33,6.5872536,5,1
97.39672845,5.141160537,0.412234,26.33,6.5872536,5,1
97.39882041,5.141160537,0.374274,26.33,6.5872536,5,1
97.40091238,5.141160537,0.34587,26.33,7.083216,5,1
97.40300435,5.141160537,0.323702,26.33,7.083216,5,1
97.40509631,5.141160537,0.3101,26.33,7.083216,4,1
97.40718828,5.141160537,0.297832,26.33,7.083216,4,1
97.40928025,5.141160537,0.29192,26.37,7.083216,4,1
97.41137221,5.141160537,0.30234,26.37,7.083216,4,1
97.41346418,5.141160537,0.294262,26.37,7.083216,4,1
97.41555615,5.141160537,0.302902,26.37,7.083216,4,1
97.41764811,5.141160537,0.30424,26.39,7.083216,4,1
97.41974008,5.141160537,0.333522,26.39,7.083216,5,1
97.42183205,5.141160537,0.367576,26.39,7.083216,5,1
97.42392401,5.141160537,0.387294,26.39,7.083216,5,1
97.3420189,5.139076987,0.197256,24.63,6.5872536,4,0
97.34411086,5.139076987,0.211254,24.63,6.5872536,4,0
97.34620282,5.139076987,0.22339,24.63,6.5872536,4,0
97.34829478,5.139076987,0.247662,24.63,6.5872536,4,0
97.35038674,5.139076987,0.26227,24.69,6.5872536,4,0
97.3524787,5.139076987,0.286826,24.69,6.5872536,5,0
97.35457066,5.139076987,0.299504,24.69,6.5872536,5,0
97.35666262,5.139076987,0.251588,24.69,6.5872536,4,0
97.35875458,5.139076987,0.264014,24.81,6.5872536,4,0
97.36084654,5.139076987,0.353554,24.81,6.5872536,5,1
97.3629385,5.139076987,0.426124,24.81,6.5872536,5,1
97.36503046,5.139076987,0.475488,24.81,6.5872536,5,1
97.36712242,5.139076987,0.465298,25.45,6.5872536,5,1
97.36921437,5.139076987,0.461848,25.45,6.5872536,5,1
97.37130633,5.139076987,0.459702,25.45,6.5872536,5,1
97.37339829,5.139076987,0.471716,25.45,6.5872536,5,1
97.37549025,5.139076987,0.481886,26.11,6.5872536,5,1
97.37758221,5.139076987,0.43368,26.11,6.5872536,5,1
97.37967417,5.139076987,0.38746,26.11,6.5872536,5,1
97.38176613,5.139076987,0.394184,26.11,6.5872536,5,1
97.38385809,5.139076987,0.36997,26.33,6.5872536,5,1
97.38595005,5.139076987,0.337628,26.33,6.5872536,5,1
97.38804201,5.139076987,0.387582,26.33,6.5872536,5,1
97.39013397,5.139076987,0.439524,26.33,6.5872536,5,1
97.39222593,5.139076987,0.484168,26.33,6.5872536,5,1
97.39431789,5.139076987,0.457064,26.33,6.5872536,5,1
97.39640985,5.139076987,0.427162,26.33,6.5872536,5,1
97.39850181,5.139076987,0.352916,26.33,6.5872536,5,1
97.40059377,5.139076987,0.324918,26.33,7.083216,5,1
97.40268573,5.139076987,0.312356,26.33,7.083216,4,1
97.40477769,5.139076987,0.316282,26.33,7.083216,4,1
97.40686965,5.139076987,0.31417,26.33,7.083216,4,1
97.40896161,5.139076987,0.32054,26.37,7.083216,4,1
97.41105357,5.139076987,0.327742,26.37,7.083216,5,1
97.41314553,5.139076987,0.32392,26.37,7.083216,5,1
97.41523749,5.139076987,0.325154,26.37,7.083216,5,1
97.41732945,5.139076987,0.329414,26.39,7.083216,5,1
97.41942141,5.139076987,0.355872,26.39,7.083216,5,1
97.42151337,5.139076987,0.386274,26.39,7.083216,5,1
97.42360532,5.139076987,0.360878,26.39,7.083216,5,1
97.34170061,5.136993436,0.2478,24.63,6.5872536,4,0
97.34379256,5.136993436,0.270924,24.63,6.5872536,4,0
97.34588452,5.136993436,0.251758,24.63,6.5872536,4,0
97.34797647,5.136993436,0.217168,24.63,6.5872536,4,0
97.35006842,5.136993436,0.216914,24.69,6.5872536,4,0
97.35216037,5.136993436,0.27323,24.69,6.5872536,4,0
97.35425233,5.136993436,0.297556,24.69,6.5872536,5,0
97.35634428,5.136993436,0.23557,24.69,6.5872536,4,0
97.35843623,5.136993436,0.246808,24.81,6.5872536,4,0
97.36052819,5.136993436,0.344126,24.81,6.5872536,5,1
97.36262014,5.136993436,0.417062,24.81,6.5872536,5,1
97.36471209,5.136993436,0.4232,24.81,6.5872536,5,1
97.36680404,5.136993436,0.41677,25.45,6.5872536,5,1
97.368896,5.136993436,0.440756,25.45,6.5872536,5,1
97.37098795,5.136993436,0.442236,25.45,6.5872536,5,1
97.3730799,5.136993436,0.452538,25.45,6.5872536,5,1
97.37517185,5.136993436,0.473232,26.11,6.5872536,5,1
97.37726381,5.136993436,0.42809,26.11,6.5872536,5,1
97.37935576,5.136993436,0.37756,26.11,6.5872536,5,1
97.38144771,5.136993436,0.355534,26.11,6.5872536,5,1
97.38353967,5.136993436,0.344814,26.33,6.5872536,5,1
97.38563162,5.136993436,0.311338,26.33,6.5872536,4,1
97.38772357,5.136993436,0.305224,26.33,6.5872536,4,1
97.38981552,5.136993436,0.343644,26.33,6.5872536,5,1
97.39190748,5.136993436,0.42289,26.33,6.5872536,5,1
97.39399943,5.136993436,0.476824,26.33,6.5872536,5,1
97.39609138,5.136993436,0.459668,26.33,6.5872536,5,1
97.39818334,5.136993436,0.384278,26.33,6.5872536,5,1
97.40027529,5.136993436,0.340052,26.33,7.083216,5,1
97.40236724,5.136993436,0.354804,26.33,7.083216,5,1
97.40445919,5.136993436,0.344704,26.33,7.083216,5,1
97.40655115,5.136993436,0.338468,26.33,7.083216,5,1
97.4086431,5.136993436,0.342652,26.37,7.083216,5,1
97.41073505,5.136993436,0.34234,26.37,7.083216,5,1
97.412827,5.136993436,0.327996,26.37,7.083216,5,1
97.41491896,5.136993436,0.334828,26.37,7.083216,5,1
97.41701091,5.136993436,0.35497,26.39,7.083216,5,1
97.41910286,5.136993436,0.372104,26.39,7.083216,5,1
97.42119482,5.136993436,0.360086,26.39,7.083216,5,1
97.42328677,5.136993436,0.327744,26.39,7.083216,5,1
97.32464688,5.134909886,0.128716,24.23,6.5872536,4,0
97.32673883,5.134909886,0.151004,24.23,6.5872536,4,0
97.32883078,5.134909886,0.142238,24.23,6.5872536,4,0
97.33092272,5.134909886,0.120968,24.23,6.5872536,4,0
97.34138245,5.134909886,0.363494,24.55,6.5872536,5,1
97.3434744,5.134909886,0.372174,24.55,6.5872536,5,1
97.34556634,5.134909886,0.384424,24.55,6.5872536,5,1
97.34765829,5.134909886,0.321956,24.55,6.5872536,5,0
97.34975024,5.134909886,0.267182,24.57,6.5872536,4,0
97.35184218,5.134909886,0.288254,24.57,6.5872536,5,0
97.35393413,5.134909886,0.305576,24.57,6.5872536,5,0
97.35602607,5.134909886,0.258054,24.57,6.5872536,4,0
97.35811802,5.134909886,0.299214,24.57,6.5872536,5,0
97.36020997,5.134909886,0.373438,24.57,6.5872536,5,1
97.36230191,5.134909886,0.41502,24.57,6.5872536,5,1
97.36439386,5.134909886,0.422292,24.57,6.5872536,5,1
97.3664858,5.134909886,0.402772,25.07,6.5872536,5,1
97.36857775,5.134909886,0.415266,25.07,6.5872536,5,1
97.3706697,5.134909886,0.378656,25.07,6.5872536,5,1
97.37276164,5.134909886,0.386266,25.07,6.5872536,5,1
97.37485359,5.134909886,0.455596,25.93,6.5872536,5,1
97.37694553,5.134909886,0.513282,25.93,6.5872536,5,1
97.37903748,5.134909886,0.489826,25.93,6.5872536,5,1
97.38112943,5.134909886,0.396188,25.93,6.5872536,5,1
97.38322137,5.134909886,0.359138,26.21,6.5872536,5,1
97.38531332,5.134909886,0.320824,26.21,6.5872536,5,1
97.38740526,5.134909886,0.292242,26.21,6.5872536,4,1
97.38949721,5.134909886,0.309064,26.21,6.5872536,5,1
97.39158915,5.134909886,0.363776,26.21,6.5872536,5,1
97.3936811,5.134909886,0.448762,26.21,6.5872536,5,1
97.39577305,5.134909886,0.450434,26.21,6.5872536,5,1
97.39786499,5.134909886,0.408334,26.21,6.5872536,5,1
97.39995694,5.134909886,0.400734,26.23,6.5872536,5,1
97.40204888,5.134909886,0.381634,26.23,7.083216,5,1
97.40414083,5.134909886,0.360422,26.23,7.083216,5,1
97.40623278,5.134909886,0.3123,26.23,7.083216,4,1
97.40832472,5.134909886,0.297488,26.27,7.083216,4,1
97.41041667,5.134909886,0.337754,26.27,7.083216,5,1
97.41250861,5.134909886,0.359084,26.27,7.083216,5,1
97.41460056,5.134909886,0.396698,26.27,7.083216,5,1
97.41669251,5.134909886,0.420904,26.29,7.083216,5,1
97.41878445,5.134909886,0.388572,26.29,7.083216,5,1
97.4208764,5.134909886,0.350926,26.29,7.083216,5,1
97.42296834,5.134909886,0.318524,26.29,7.083216,4,1
97.32432891,5.132826336,0.122354,24.23,6.5872536,4,0
97.32642085,5.132826336,0.165274,24.23,6.5872536,4,0
97.32851279,5.132826336,0.179186,24.23,6.5872536,4,0
97.33060473,5.132826336,0.155166,24.23,6.5872536,4,0
97.34106442,5.132826336,0.315574,24.55,6.5872536,5,0
97.34315636,5.132826336,0.312784,24.55,6.5872536,5,0
97.3452483,5.132826336,0.361976,24.55,6.5872536,5,1
97.34734024,5.132826336,0.425888,24.55,6.5872536,5,1
97.34943218,5.132826336,0.45037,24.57,6.5872536,5,1
97.35152412,5.132826336,0.439914,24.57,6.5872536,5,1
97.35361606,5.132826336,0.378468,24.57,6.5872536,5,1
97.355708,5.132826336,0.295848,24.57,6.5872536,5,0
97.35779994,5.132826336,0.30071,24.57,6.5872536,5,0
97.35989188,5.132826336,0.362238,24.57,6.5872536,5,1
97.36198382,5.132826336,0.423828,24.57,6.5872536,5,1
97.36407575,5.132826336,0.41791,24.57,6.5872536,5,1
97.36616769,5.132826336,0.392162,25.07,6.5872536,5,1
97.36825963,5.132826336,0.411806,25.07,6.5872536,5,1
97.37035157,5.132826336,0.413028,25.07,6.5872536,5,1
97.37244351,5.132826336,0.389716,25.07,6.5872536,5,1
97.37453545,5.132826336,0.434678,25.93,6.5872536,5,1
97.37662739,5.132826336,0.517406,25.93,6.5872536,5,1
97.37871933,5.132826336,0.535608,25.93,6.5872536,5,1
97.38081127,5.132826336,0.45782,25.93,6.5872536,5,1
97.38290321,5.132826336,0.387682,26.21,6.5872536,5,1
97.38499515,5.132826336,0.33904,26.21,6.5872536,5,1
97.38708708,5.132826336,0.302998,26.21,6.5872536,4,1
97.38917902,5.132826336,0.290642,26.21,6.5872536,4,1
97.39127096,5.132826336,0.323674,26.21,6.5872536,5,1
97.3933629,5.132826336,0.371,26.21,6.5872536,5,1
97.39545484,5.132826336,0.377072,26.21,6.5872536,5,1
97.39754678,5.132826336,0.372898,26.21,6.5872536,5,1
97.39963872,5.132826336,0.387044,26.23,6.5872536,5,1
97.40173066,5.132826336,0.355068,26.23,7.083216,5,1
97.4038226,5.132826336,0.318638,26.23,7.083216,5,1
97.40591454,5.132826336,0.279992,26.23,7.083216,4,1
97.40800648,5.132826336,0.291506,26.27,7.083216,4,1
97.41009842,5.132826336,0.377704,26.27,7.083216,5,1
97.41219035,5.132826336,0.440594,26.27,7.083216,5,1
